impairment.n.04	damage that results in a reduction of strength or quality	DEBASE_ADULTERATE
spoil.n.02	the act of spoiling something by causing damage to it	DEBASE_ADULTERATE
injury.n.04	an act that causes someone or something to receive physical damage	HURT_HARM_ACHE
devaluation.n.01	an official lowering of a nation's currency; a decrease in the value of a country's currency relative to that of foreign countries	DEBASE_ADULTERATE
devaluation.n.02	the reduction of something's value or worth	DEBASE_ADULTERATE
discount.n.01	the act of reducing the selling price of merchandise	DEBASE_ADULTERATE
disqualification.n.02	the act of preventing someone from participating by finding them unqualified	DEBASE_ADULTERATE
write-off.n.02	the act of cancelling from an account a bad debt or a worthless asset	CANCEL_ELIMINATE
marginalization.n.01	the social process of becoming or being made marginal (especially as a group within the larger society)	DEBASE_ADULTERATE
recusation.n.01	(law) the disqualification of a judge or jury by reason of prejudice or conflict of interest; a judge can be recused by objections of either party or judges can disqualify themselves	DEBASE_ADULTERATE
vulgarization.n.01	the act of rendering something coarse and unrefined	DEBASE_ADULTERATE
call-out.n.01	a challenge to a fight or duel	FACE_CHALLENGE
challenge.n.03	questioning a statement and demanding an explanation	FACE_CHALLENGE
confrontation.n.01	a bold challenge	FACE_CHALLENGE
confrontation.n.05	a focussed comparison; bringing together for a careful comparison	FACE_CHALLENGE
defiance.n.02	a hostile challenge	FACE_CHALLENGE
emulation.n.03	effort to equal or surpass another	SIMULATE
imitation.n.03	copying (or trying to copy) the actions of someone else	SIMULATE
heckling.n.01	shouting to interrupt a speech with which you disagree	FACE_CHALLENGE
playoff.n.01	any final competition to determine a championship	FACE_CHALLENGE
replay.n.01	something (especially a game) that is played again	PLAY_SPORT/GAME
tournament.n.01	a sporting competition in which contestants play a series of games to decide the winner	FACE_CHALLENGE
census.n.01	a periodic count of the population	COUNT
countdown.n.01	counting backward from an arbitrary number to indicate the time remaining before some event (such as launching a space vehicle)	COUNT
miscount.n.01	an inaccurate count	COUNT
recount.n.01	an additional (usually a second) count; especially of the votes in a close election	COUNT
alphabetization.n.01	the act of putting in alphabetical order	SORT_CLASSIFY_ARRANGE
categorization.n.03	the act of distributing things into classes or categories of the same type	SORT_CLASSIFY_ARRANGE
juxtaposition.n.01	the act of positioning close together (or side by side)	BORDER
relegation.n.02	the act of assigning (someone or something) to a particular class or category	SORT_CLASSIFY_ARRANGE
codification.n.01	the act of codifying; arranging in a systematic order	SORT_CLASSIFY_ARRANGE
collation.n.02	assembling in proper numerical or logical sequence	SORT_CLASSIFY_ARRANGE
dichotomization.n.01	the act of dividing into two sharply different categories	SORT_CLASSIFY_ARRANGE
recoding.n.01	converting from one code to another	SORT_CLASSIFY_ARRANGE
redistribution.n.01	distributing again	SORT_CLASSIFY_ARRANGE
serialization.n.01	publication in serial form	SORT_CLASSIFY_ARRANGE
tabulation.n.02	the act of putting into tabular form	SORT_CLASSIFY_ARRANGE
realization.n.06	something that is made real or concrete	CREATE_MATERIALIZE
aquatint.n.02	a method of etching that imitates the broad washes of a water color	CREATE_MATERIALIZE
engraving.n.03	making engraved or etched plates and printing designs from them	CAVE_CARVE
molding.n.01	the act of creating something by casting it in a mold	CREATE_MATERIALIZE
neologism.n.02	the act of inventing a word or phrase	CREATE_MATERIALIZE
invention.n.03	the act of inventing	CREATE_MATERIALIZE
mintage.n.03	act or process of minting coins	CREATE_MATERIALIZE
compilation.n.02	the act of compiling (as into a single book or file or list)	AMASS
devisal.n.01	the act of devising something	CREATE_MATERIALIZE
design.n.01	the act of working out the form of something (as by making a sketch or outline or plan)	CREATE_MATERIALIZE
planning.n.02	the act or process of drawing up plans or layouts for some project or enterprise	CREATE_MATERIALIZE
drafting.n.01	writing a first version to be filled out and polished later	CREATE_MATERIALIZE
fold.n.07	the act of folding	CREATE_MATERIALIZE
run-through.n.01	an uninterrupted rehearsal	CREATE_MATERIALIZE
orchestration.n.02	the act of arranging a piece of music for an orchestra and assigning parts to the different musical instruments	CREATE_MATERIALIZE
lexicalization.n.01	the process of making a word to express a concept	CREATE_MATERIALIZE
metrification.n.01	writing a metrical composition (or the metrical structure of a composition)	CREATE_MATERIALIZE
malformation.n.02	something abnormal or anomalous	CREATE_MATERIALIZE
versification.n.03	the art or practice of writing verse	CREATE_MATERIALIZE
programming.n.02	creating a sequence of instructions to enable the computer to do something	CREATE_MATERIALIZE
sculpture.n.02	creating figures or designs in three dimensions	CAVE_CARVE
sloganeering.n.01	persuasion by means of empty slogans	CREATE_MATERIALIZE
care.n.05	attention and management implying responsibility for safety	WORK
conducting.n.01	the way of administering a business	MANAGE
deal.n.07	the type of treatment received (especially as the result of an agreement)	MANAGE
corner.n.07	a temporary monopoly on a kind of commercial trade	MANAGE
housework.n.01	the work of cleaning and running a house	MANAGE
juggle.n.01	the act of rearranging things to give a misleading impression	MANAGE
mismanagement.n.01	management that is careless or inefficient	MANAGE
misconduct.n.01	bad or dishonest management by persons supposed to act on another's behalf	MANAGE
operation.n.02	a business especially one run on a large scale	MANAGE
running.n.04	the act of administering or being in charge of something	MANAGE
president_of_the_united_states.n.02	the office of the United States head of state	MANAGE
prorogation.n.01	discontinuation of the meeting (of a legislative body) without dissolving it	DELAY
procrastination.n.01	the act of procrastinating; putting off or delaying or defering an action to a later time	DELAY
reprieve.n.04	the act of reprieving; postponing or remitting punishment	DELAY
deceleration.n.01	a decrease in rate of change	SLOW-DOWN
advection.n.01	(meteorology) the horizontal transfer of heat or other atmospheric properties	DIRECT_AIM_MANEUVER
aim.n.03	the action of directing something at an object	DIRECT_AIM_MANEUVER
bank.n.10	a flight maneuver; aircraft tips laterally about its longitudinal axis (especially in turning)	DIRECT_AIM_MANEUVER
steering.n.03	the act of steering a ship	DIRECT_AIM_MANEUVER
cover.n.07	fire that makes it difficult for the enemy to fire on your own individuals or formations	DIRECT_AIM_MANEUVER
hand.n.14	physical assistance	DIRECT_AIM_MANEUVER
maneuver.n.01	a military training exercise	DIRECT_AIM_MANEUVER
sublimation.n.02	(psychology) modifying the natural expression of an impulse or instinct (especially a sexual one) to one that is socially acceptable	DIRECT_AIM_MANEUVER
replication.n.07	the repetition of an experiment in order to test the validity of its conclusion	REPEAT
echo.n.03	a reply that repeats what has just been said	REPEAT
reduplication.n.04	the act of repeating over and again (or an instance thereof)	REPEAT
iteration.n.01	(computer science) a single execution of a set of instructions that are to be repeated	REPEAT
iteration.n.02	(computer science) executing the same set of instructions a given number of times or until a specified result is obtained	REPEAT
iteration.n.03	doing or saying again; a repeated performance	REPEAT
palingenesis.n.01	emergence during embryonic development of various characters or structures that appeared during the evolutionary history of the strain or species	REPEAT
wedding.n.01	the social event at which the ceremony of marriage is performed	EMCEE
officiation.n.02	the performance of a religious or ceremonial or public duty	WORK
function.n.03	the actions and activities assigned to or required or expected of a person or group	WORK
office.n.06	a religious rite or service prescribed by ecclesiastical authorities	WORK
drag.n.06	the act of dragging (pulling with force)	PULL
draft.n.11	the act of moving a load by drawing or pulling	PULL
retraction.n.02	the act of pulling or holding or drawing a part back	PULL
pluck.n.02	the act of pulling and releasing a taut cord	PULL
tow.n.01	the act of hauling something (as a vehicle) by means of a hitch or rope	PULL
dash.n.02	a quick run	RUN
shimmer.n.01	a weak and tremulous light	LIGHT_SHINE
rack.n.07	a rapid gait of a horse in which each foot strikes the ground separately	RUN
scamper.n.01	rushing about hastily in an undignified way	RUN
conglomeration.n.03	an occurrence combining miscellaneous things into a (more or less) rounded mass	AMASS
agglutination.n.01	a clumping of bacteria or red cells when held together by antibodies (agglutinins)	AMASS
combination.n.06	the act of arranging elements into specified groups without regard to order	COMBINE_MIX_UNITE
centralization.n.02	gathering to a center	AMASS
centralization.n.01	the act of consolidating power under a central control	AMASS
curdling.n.01	the process of forming semisolid lumps in a liquid	CHANGE-APPEARANCE/STATE
hemagglutination.n.01	agglutination of red blood cells	AMASS
thickening.n.03	the act of thickening	CHANGE-APPEARANCE/STATE
blink.n.01	a reflex that closes and opens the eyes rapidly	FACIAL-EXPRESSION
glare.n.02	an angry stare	SEE
palpebration.n.01	repeated blinking or winking (especially if uncontrolled and persistent)	FACIAL-EXPRESSION
squint.n.02	the act of squinting; looking with the eyes partly closed	FACIAL-EXPRESSION
vengeance.n.01	the act of taking revenge (harming someone in retaliation for something harmful that they have done) especially in the next life; --Romans 12:19; --James Garfield	PUNISH
adornment.n.02	the action of decorating yourself with something colorful and interesting	EMBELLISH
ornamentation.n.03	the act of adding extraneous decorations to something	EMBELLISH
beautification.n.01	the act of making something more beautiful	EMBELLISH
embellishment.n.01	elaboration of an interpretation by the use of decorative (sometimes fictitious) detail	EMBELLISH
complication.n.01	the act or process of complicating	EMBELLISH
primping.n.01	careful or finicky grooming	EMBELLISH
dressing.n.06	the activity of getting dressed; putting on clothes	DRESS_WEAR
endearment.n.01	the act of showing affection	EMBELLISH
face_lift.n.01	plastic surgery to remove wrinkles and other signs of aging from your face; an incision is made near the hair line and skin is pulled back and excess tissue is excised	EMBELLISH
filing.n.03	the act of using a file (as in shaping or smoothing an object)	EMBELLISH
formation.n.02	the act of fabricating something in a particular shape	MOUNT_ASSEMBLE_PRODUCE
fabrication.n.03	the act of making something (a product) from raw materials	MOUNT_ASSEMBLE_PRODUCE
gentrification.n.01	the restoration of run-down urban areas by the middle class (resulting in the displacement of low-income residents)	EMBELLISH
glamorization.n.01	the act of glamorizing; making something or someone more beautiful (often in a superficial way)	EMBELLISH
landscaping.n.01	working as a landscape gardener	EMBELLISH
gardening.n.01	the cultivation of plants	WORK
manicure.n.01	professional care for the hands and fingernails	EMBELLISH
pargeting.n.03	ornamental plastering	EMBELLISH
pedicure.n.01	professional care for the feet and toenails	EMBELLISH
titivation.n.01	sprucing up; making decorative additions to	EMBELLISH
lodging.n.03	the act of lodging	STAY_DWELL
invite.n.01	a colloquial expression for invitation	HOST_MEAL_INVITE
reassurance.n.01	the act of reassuring; restoring someone's confidence	GUARANTEE_ENSURE_PROMISE
raffle.n.01	a lottery in which the prizes are goods rather than money	OFFER
mingling.n.01	the action of people mingling and coming into contact	PARTICIPATE
sit-in.n.01	a form of civil disobedience in which demonstrators occupy seats and refuse to move	PARTICIPATE
socialization.n.02	the act of meeting for social purposes	PARTICIPATE
political_campaign.n.01	a race between candidates for elective office	COMPETE
race.n.01	any competition	COMPETE
competition.n.03	the act of competing as for profit or a prize	COMPETE
racing.n.01	the sport of engaging in contests of speed	COMPETE
track.n.11	the act of participating in an athletic competition involving running on a track	COMPETE
runoff.n.02	a final election to resolve an earlier election that did not produce a winner	COMPETE
solution.n.05	the successful action of solving a problem	DECIDE_DETERMINE
resolution.n.04	finding a solution to a problem	DECIDE_DETERMINE
predetermination.n.03	the act of determining or ordaining in advance what is to take place	DECIDE_DETERMINE
resolution.n.11	a decision to do something or to behave in a certain manner	DECIDE_DETERMINE
humiliation.n.03	an instance in which you are caused to lose your prestige or self-respect	DOWNPLAY_HUMILIATE
humiliation.n.04	depriving one of self-esteem	DOWNPLAY_HUMILIATE
background.n.05	relatively unimportant or inconspicuous accompanying situation	DOWNPLAY_HUMILIATE
dehumanization.n.01	the act of degrading people with respect to their best qualities	DOWNPLAY_HUMILIATE
castle.n.04	interchanging the positions of the king and a rook	PLAY_SPORT/GAME
cricket.n.02	a game played with a ball and bat by two teams of 11 players; teams take turns trying to score runs	PLAY_SPORT/GAME
croquet.n.01	a game in which players hit a wooden ball through a series of hoops; the winner is the first to traverse all the hoops and hit a peg	PLAY_SPORT/GAME
curling.n.01	a game played on ice in which heavy stones with handles are slid toward a target	PLAY_SPORT/GAME
golfing.n.01	playing golf	PLAY_SPORT/GAME
golf.n.01	a game played on a large open course with 9 or 18 holes; the object is use as few strokes as possible in playing all the holes	PLAY_SPORT/GAME
juggle.n.02	throwing and catching several objects simultaneously	PLAY_SPORT/GAME
jugglery.n.02	the performance of a juggler	PLAY_SPORT/GAME
error.n.04	(baseball) a failure of a defensive player to make an out when normal play would have sufficed	PLAY_SPORT/GAME
pitch.n.08	an all-fours game in which the first card led is a trump	PLAY_SPORT/GAME
play.n.08	activity by children that is guided more by imagination than by fixed rules	PLAY_SPORT/GAME
ruff.n.04	(card games) the act of taking a trick with a trump when unable to follow suit	PLAY_SPORT/GAME
slalom.n.01	a downhill race over a winding course defined by upright poles	PLAY_SPORT/GAME
start.n.03	a turn to be a starter (in a game at the beginning)	PLAY_SPORT/GAME
reenactment.n.01	performing a role in an event that occurred at an earlier time	SIMULATE
junction.n.05	an act of joining or adjoining things	JOIN_CONNECT
union.n.06	healing process involving the growing together of the edges of a wound or the growing together of broken bones	BORDER
affixation.n.02	formation of a word by means of an affix	ATTACH
anchorage.n.05	the act of anchoring	ATTACH
concatenation.n.04	the act of linking together as in a series or chain	ATTACH
ligation.n.01	(surgery) tying a duct or blood vessel with a ligature (as to prevent bleeding during surgery)	ATTACH
prefixation.n.01	formation of a word by means of a prefix	ATTACH
spot_welding.n.01	creating an overlapping joint by welding at small points	ATTACH
welding.n.01	fastening two pieces of metal together by softening with heat and applying pressure	JOIN_CONNECT
suffixation.n.01	formation of a word by means of a suffix	ATTACH
encasement.n.01	the act of enclosing something in a case	ENCLOSE_WRAP
enclosure.n.02	the act of enclosing something inside something else	ENCLOSE_WRAP
confection.n.02	the act of creating something (a medicine or drink or soup etc.) by compounding or mixing a variety of components	COOK
encapsulation.n.02	the process of enclosing (as in a capsule)	ENCLOSE_WRAP
involution.n.06	the action of enfolding something	ENCLOSE_WRAP
parcellation.n.01	the division into parcels	SEPARATE_FILTER_DETACH
inflation.n.04	the act of filling something with air	INCREASE_ENLARGE_MULTIPLY
flood.n.01	the rising of a body of water and its overflowing onto normally dry land	FILL
implosion_therapy.n.01	a technique used in behavior therapy; client is flooded with experiences of a particular kind until becoming either averse to them or numbed to them	FILL
submergence.n.01	sinking until covered completely with water	DIP_DIVE
filling.n.02	flow into something (as a container)	FILL
refilling.n.01	filling again by supplying what has been used up	FILL
infusion.n.04	the act of infusing or introducing a certain modifying element or quality	FILL
impregnation.n.02	the process of totally saturating something with a substance	FILL
loading.n.05	the labor of putting a load of something on or in a vehicle or ship or container etc.	FILL
lining.n.04	the act of attaching an inside lining (to a garment or curtain etc.)	FILL
stowage.n.03	the act of packing or storing away	FILL
packing.n.02	the enclosure of something in a package or box	INSERT
packaging.n.01	the business of packing	INSERT
cannulation.n.01	the insertion of a cannula or tube into a hollow body organ	INSERT
catheterization.n.01	the operation of introducing a catheter into the body	INSERT
interjection.n.02	the action of interjecting or interposing an action or remark that interrupts	INSERT
interposition.n.02	the act or fact of interposing one thing between or among others	INSERT
insemination.n.02	the introduction of semen into the genital tract of a female	INSERT
infusion.n.03	(medicine) the passive introduction of a substance (a fluid or drug or electrolyte) into a vein or between tissues (as by gravitational force)	INSERT
instillation.n.01	the introduction of a liquid (by pouring or injection) drop by drop	INSERT
injection.n.03	the act of putting a liquid into the body by means of a syringe	INSERT
injection.n.01	the forceful insertion of a substance under pressure	INSERT
insufflation.n.01	(medicine) blowing air or medicated powder into the lungs (or into some other body cavity)	INSERT
blowing.n.01	processing that involves blowing a gas	SHAPE
ace.n.06	a serve that the receiver is unable to reach	SCORE
conversion.n.03	a successful free throw or try for point after a touchdown	SCORE
dropkick.n.01	(football) kicking (as for a field goal) in which the football is dropped and kicked as it touches the ground	SCORE
dunk.n.01	a basketball shot in which the basketball is propelled downward into the basket	SCORE
equalizer.n.03	a score that makes the match even	SCORE
homer.n.01	a base hit on which the batter scores a run	SCORE
slam_dunk.n.02	a forceful dunk	SCORE
steal.n.02	a stolen base; an instance in which a base runner advances safely during the delivery of a pitch (without the help of a hit or walk or passed ball or wild pitch)	SCORE
excoriation.n.02	severe censure	AFFIRM
justification.n.03	the act of defending or explaining or making excuses for by reasoning; - H.J.Muller	JUSTIFY_EXCUSE
condonation.n.01	a pardon by treating the offender as if the offense had not occurred	JUSTIFY_EXCUSE
absolution.n.02	the act of absolving or remitting; formal redemption as pronounced by a priest in the sacrament of penance	PARDON
amnesty.n.03	the formal act of liberating someone	PARDON
compromise.n.01	a middle way between two extremes	SETTLE_CONCILIATE
reconciliation.n.01	the reestablishing of cordial relations	SETTLE_CONCILIATE
proration.n.01	the proportional limitation of production or distribution of something (e.g. crude oil or natural gas) to some fractional part of the total capacity of each producer	SETTLE_CONCILIATE
adjournment.n.01	the termination of a meeting	FINISH_CONCLUDE_END
dissolution.n.01	separation into component parts	SEPARATE_FILTER_DETACH
dissolution.n.05	the termination or disintegration of a relationship (between persons or nations)	FINISH_CONCLUDE_END
follow-through.n.01	carrying some project or intention to full completion	FINISH_CONCLUDE_END
cessation.n.01	a stopping	FINISH_CONCLUDE_END
finish.n.09	the act of finishing	FINISH_CONCLUDE_END
climax.n.01	the highest point of anything conceived of as growing or developing or unfolding	FINISH_CONCLUDE_END
finale.n.03	the concluding part of any performance	FINISH_CONCLUDE_END
finalization.n.01	the act of finalizing	FINISH_CONCLUDE_END
accretion.n.04	(biology) growth by addition as by the adhesion of parts or particles	INCREASE_ENLARGE_MULTIPLY
forwarding.n.02	the advancement of some enterprise	INCREASE_ENLARGE_MULTIPLY
boost.n.01	the act of giving hope or support to someone	STRENGTHEN_MAKE-RESISTANT
advance.n.06	increase in price or value	INCREASE_ENLARGE_MULTIPLY
melioration.n.03	the linguistic process in which over a period of time a word grows more positive in connotation or more elevated in meaning	INCREASE_ENLARGE_MULTIPLY
magnification.n.01	the act of expanding something in apparent size	INCREASE_ENLARGE_MULTIPLY
exaggeration.n.02	the act of making something more noticeable than usual	INCREASE_ENLARGE_MULTIPLY
augmentation.n.01	the amount by which something increases	INCREASE_ENLARGE_MULTIPLY
augmentation.n.03	the act of augmenting	INCREASE_ENLARGE_MULTIPLY
waxing.n.02	a gradual increase in magnitude or extent	INCREASE_ENLARGE_MULTIPLY
cultivation.n.04	the process of fostering the growth of something	INCREASE_ENLARGE_MULTIPLY
deepening.n.01	a process of becoming deeper and more profound	INCREASE_ENLARGE_MULTIPLY
dilation.n.02	the act of expanding an aperture	INCREASE_ENLARGE_MULTIPLY
doubling.n.01	increase by a factor of two	INCREASE_ENLARGE_MULTIPLY
multiplication.n.02	a multiplicative increase	INCREASE_ENLARGE_MULTIPLY
escalation.n.01	an increase to counteract a perceived discrepancy	INCREASE_ENLARGE_MULTIPLY
explosion.n.03	a sudden great increase	INCREASE_ENLARGE_MULTIPLY
breeding.n.03	helping someone grow up to be an accepted member of the community	INCREASE_ENLARGE_MULTIPLY
globalization.n.01	growth to a global or worldwide scale	INCREASE_ENLARGE_MULTIPLY
rise.n.01	a growth in strength or number or importance	INCREASE_ENLARGE_MULTIPLY
inflation.n.01	a general and progressive increase in prices	INCREASE_ENLARGE_MULTIPLY
intensification.n.02	the act of increasing the contrast of (a photographic film)	INCREASE_ENLARGE_MULTIPLY
tumefaction.n.01	the process of tumefying; the organic process whereby tissue becomes swollen by the accumulation of fluid within it	INCREASE_ENLARGE_MULTIPLY
jump.n.01	a sudden and decisive increase	INCREASE_ENLARGE_MULTIPLY
multiplication.n.03	an arithmetic operation that is the inverse of division; the product of two numbers is computed	INCREASE_ENLARGE_MULTIPLY
maximization.n.02	the act of raising to the highest possible point or condition or position	INCREASE_ENLARGE_MULTIPLY
moralization.n.02	the act of making moral (or more moral)	INCREASE_ENLARGE_MULTIPLY
potentiation.n.01	(medicine) the synergistic effect of two drugs given simultaneously	INCREASE_ENLARGE_MULTIPLY
proliferation.n.02	a rapid increase in number (especially a rapid increase in the number of deadly weapons)	INCREASE_ENLARGE_MULTIPLY
proliferation.n.01	growth by the rapid multiplication of parts	INCREASE_ENLARGE_MULTIPLY
pullulation.n.02	a rapid and abundant increase	INCREASE_ENLARGE_MULTIPLY
quadrupling.n.01	increase by a factor of four	INCREASE_ENLARGE_MULTIPLY
quintupling.n.01	increasing by a factor of five	INCREASE_ENLARGE_MULTIPLY
reflation.n.01	inflation of currency after a period of deflation; restore the system to a previous state	INCREASE_ENLARGE_MULTIPLY
positive_feedback.n.01	feedback in phase with (augmenting) the input	INCREASE_ENLARGE_MULTIPLY
rapid_climb.n.01	a rapid rise	INCREASE_ENLARGE_MULTIPLY
soar.n.01	the act of rising upward into the air	FLY
spike.n.01	a transient variation in voltage or current	INCREASE_ENLARGE_MULTIPLY
tripling.n.01	increase by a factor of three	INCREASE_ENLARGE_MULTIPLY
widening.n.01	an increase in width	INCREASE_ENLARGE_MULTIPLY
widening.n.03	the act of making something wider	INCREASE_ENLARGE_MULTIPLY
stinger.n.05	a sharp stinging blow	HURT_HARM_ACHE
defacement.n.01	the act of damaging the appearance or surface of something	HURT_HARM_ACHE
vesiculation.n.01	the formation of vesicles in or beneath the skin	CHANGE-APPEARANCE/STATE
contusion.n.02	the action of bruising	HURT_HARM_ACHE
luxation.n.01	displacement or misalignment of a joint or organ	HURT_HARM_ACHE
slippage.n.03	failing to hold or slipping out of place	HURT_HARM_ACHE
starvation.n.02	the act of depriving of food or subjecting to famine	HURT_HARM_ACHE
necrosis.n.01	the localized death of living cells (as from infection or the interruption of blood supply)	HURT_HARM_ACHE
bloodshed.n.01	the shedding of blood resulting in murder	HURT_HARM_ACHE
wound.n.02	a casualty to military personnel resulting from combat	HURT_HARM_ACHE
wound.n.04	the act of inflicting a wound	HURT_HARM_ACHE
laceration.n.02	the act of lacerating	CUT
tear.n.04	the act of tearing	SEPARATE_FILTER_DETACH
shock.n.06	an unpleasant or disappointing surprise	CAUSE-MENTAL-STATE
subluxation.n.01	partial displacement of a joint or organ	HURT_HARM_ACHE
worsening.n.02	changing something with the result that it becomes worse	WORSEN
aggravation.n.03	action that makes a problem or a disease (or its symptoms) worse	WORSEN
barbarization.n.01	an act that makes people primitive and uncivilized	WORSEN
bastardization.n.02	an act that debases or corrupts	WORSEN
desensitization.n.01	the process of reducing sensitivity	WORSEN
attenuation.n.01	weakening in force or intensity	WEAKEN
recidivism.n.01	habitual relapse into crime	WORSEN
detriment.n.01	a damage or loss	WORSEN
regression.n.04	returning to a former state	WORSEN
reversal.n.01	a change from one state to the opposite state	INVERT_REVERSE
pornography.n.01	creative activity (writing or pictures or films etc.) of no literary or artistic value other than to stimulate sexual desire	WORSEN
aeration.n.01	the process of exposing to air (so as to purify)	AIR
discharge.n.02	the act of venting	AIR
bluster.n.03	a violent gusty wind	AIR
breeze.n.01	a slight wind (usually refreshing)	AIR
convection.n.02	(meteorology) the vertical movement of heat or other properties by massive motion within the atmosphere	AIR
winnow.n.01	the act of separating grain from chaff	SEPARATE_FILTER_DETACH
squall.n.01	sudden violent winds; often accompanied by precipitation	AIR
ventilation.n.01	the act of supplying fresh air and getting rid of foul air	AIR
oxygenation.n.01	the process of providing or combining or treating with oxygen	COMBINE_MIX_UNITE
aeration.n.02	the act of charging a liquid with a gas making it effervescent	COMBINE_MIX_UNITE
agglutination.n.02	the building of words from component morphemes that retain their form and meaning in the process of combining	COMBINE_MIX_UNITE
calcification.n.01	a process that impregnates something with calcium (or calcium salts)	COMBINE_MIX_UNITE
concoction.n.02	an occurrence of an unusual mixture	COMBINE_MIX_UNITE
incorporation.n.01	consolidating two or more things; union in (or into) one body	COMBINE_MIX_UNITE
interpenetration.n.01	the action of penetrating between or among	COMBINE_MIX_UNITE
lysogenization.n.01	the process by which a bacterium acquires a phage that becomes integrated into its genome	COMBINE_MIX_UNITE
amalgamation.n.01	the combination of two or more commercial companies	COMBINE_MIX_UNITE
merging.n.01	the act of joining together as one	COMBINE_MIX_UNITE
recombination.n.01	(physics) a combining of charges or transfer of electrons in a gas that results in the neutralization of ions; important for ions arising from the passage of high-energy particles	COMBINE_MIX_UNITE
saturation.n.02	the act of soaking thoroughly with a liquid	COMBINE_MIX_UNITE
syncretism.n.02	the fusion of originally different inflected forms (resulting in a reduction in the use of inflections)	COMBINE_MIX_UNITE
unitization.n.02	the act of packaging cargo into unit loads	COMBINE_MIX_UNITE
awakening.n.01	the act of waking	AROUSE_WAKE_ENLIVEN
inflammation.n.03	arousal to violent emotion	AROUSE_WAKE_ENLIVEN
galvanization.n.01	stimulation with a galvanic current	AROUSE_WAKE_ENLIVEN
electrotherapy.n.01	the therapeutic application of electricity to the body (as in the treatment of various forms of paralysis)	AROUSE_WAKE_ENLIVEN
resurrection.n.02	a revival from inactivity and disuse	AROUSE_WAKE_ENLIVEN
resuscitation.n.01	the act of reviving a person and returning them to consciousness	AROUSE_WAKE_ENLIVEN
titillation.n.02	an agreeable arousal	AROUSE_WAKE_ENLIVEN
calcination.n.01	the conversion of metals into their oxides as a result of heating to a high temperature	HEAT
heat.n.01	a form of energy that is transferred by a difference in temperature	HEAT
overheating.n.01	excessive heating	HEAT
pasteurization.n.01	partial sterilization of foods at a temperature that destroys harmful microorganisms without major changes in the chemistry of the food	HEAT
staining.n.02	the act of spotting or staining something	DIRTY
soiling.n.01	the act of soiling something	DIRTY
mottling.n.01	the act of coloring with areas of different shades	DIRTY
contamination.n.03	the act of contaminating or polluting; including (either intentionally or accidentally) unwanted substances or factors	DIRTY
blaze.n.01	a strong flame that burns brightly	BURN
flare.n.02	a sudden burst of flame	BURN
burn.n.05	damage inflicted by fire	BURN
burning.n.01	the act of burning something	BURN
incineration.n.01	the act of burning something completely; reducing it to ashes	BURN
cautery.n.02	the act of coagulating blood and destroying tissue with a hot iron or caustic agent or by freezing	BURN
carbonization.n.01	the destructive distillation of coal (as in coke ovens)	BURN
fractionation.n.01	a process that uses heat to separate a substance into its components	SEPARATE_FILTER_DETACH
ignition.n.03	the act of setting something on fire	BURN
cremation.n.01	the incineration of a dead body	BURN
deflagration.n.01	combustion that propagates through a gas or along the surface of an explosive at a rapid rate driven by the transfer of heat	BURN
ignition.n.01	the process of initiating combustion or catching fire	BURN
incandescence.n.01	the phenomenon of light emission by a body as its temperature is raised	BURN
scald.n.02	the act of burning with steam or hot water	BURN
smoulder.n.01	a fire that burns with thick smoke but no flame	BURN
blackout.n.03	the failure of electric power for a general region	COLOR
bleach.n.03	the act of whitening something by bleaching it (exposing it to sunlight or using a chemical bleaching agent)	COLOR
whitening.n.01	changing to a lighter color	COLOR
bluing.n.02	a process that makes something blue (or bluish)	COLOR
blush.n.02	sudden reddening of the face (as from embarrassment or guilt or shame or modesty)	COLOR
tanning.n.01	process in which skin pigmentation darkens as a result of exposure to ultraviolet light	COLOR
coloration.n.03	choice and use of colors (as by an artist)	COLOR
dyeing.n.01	the use of dye to change the color of something permanently	COLOR
pigmentation.n.01	the deposition of pigment in animals or plants or human beings	COLOR
staining.n.01	(histology) the use of a dye to color specimens for microscopic study	COLOR
tinting.n.01	the act of adding a tinge of color	COLOR
contortion.n.01	the act of twisting or deforming the shape of something (e.g., yourself)	SHAPE
extrusion.n.02	squeezing out by applying pressure	SHAPE
flocculation.n.01	the process of flocculating; forming woolly cloudlike aggregations	SHAPE
foliation.n.04	the production of foil by cutting or beating metal into thin leaves	SHAPE
granulation.n.02	the act of forming something into granules or grains	SHAPE
schematization.n.02	the act of reducing to a scheme or formula	SHAPE
reduction.n.03	the act of reducing complexity	SIMPLIFY
freeze-drying.n.01	a method of drying food or blood plasma or pharmaceuticals or tissue without destroying their physical structure; material is frozen and then warmed in a vacuum so that the ice sublimes	DRY
stultification.n.02	the act of making something futile and useless (as by routine)	WEAKEN
cutting.n.09	the act of diluting something	WEAKEN
damper.n.03	a depressing restraint	WEAKEN
de-escalation.n.01	(war) a reduction in intensity (of a crisis or a war)	WEAKEN
debilitation.n.01	serious weakening and loss of energy	WEAKEN
devitalization.n.01	the act of reducing the vitality of something	WEAKEN
receding.n.01	a slow or gradual disappearance	WEAKEN
wastage.n.01	the process of wasting	WEAKEN
etiolation.n.02	the act of weakening by stunting the growth or development of something	WEAKEN
etiolation.n.03	(botany) the act of causing a plant to develop without chlorophyll by growing it without exposure to sunlight	WEAKEN
receding.n.02	the act of becoming more distant	MOVE-BACK
