syndicate.n.03	1	a news agency that sells features or articles or photographs etc. to newspapers for simultaneous publication
news_agency.n.01	1	an agency to collects news reports for newspapers and distributes it electronically
agency.n.02	1	a business that serves other businesses
underseller.n.01	1	a seller that sells at a lower price than others do
alimentative.a.01	1	related to the supply of aliment
sucker.n.06	1	an organ specialized for sucking nourishment or for adhering to objects by suction
nanny.n.01	1	a woman who is the custodian of children
nursery.n.01	1	a child's room for a baby
child's_room.n.01	1	a bedroom for a child
bedroom.n.01	1	a room used primarily for sleeping
lactation.n.01	1	the period following birth during which milk is secreted
corn.n.02	1	the dried grains or kernels or corn used as animal feed or ground for meal
kernel.n.02	1	a single whole grain of a cereal
grain.n.07	1	dry seed-like fruit produced by the cereal grasses: e.g. wheat, barley, Indian corn
corn.n.01	1	tall annual cereal grass bearing kernels on large ears: widely cultivated in America in many varieties; the principal cereal in Mexico and Central and South America since pre-Columbian times
cereal.n.01	1	grass whose starchy grains are used as food: wheat; rice; rye; oats; maize; buckwheat; millet
grazier.n.01	1	a rancher who grazes cattle or sheep for market
server.n.04	1	utensil used in serving food or drink
water_boy.n.01	1	an assistant who supplies drinking water
sojourner.n.01	1	a temporary resident
weekend.n.01	1	a time period usually extending from Friday night through Sunday; more loosely defined as any period of successive days including one and only one Sunday
weekender.n.01	1	someone who vacations on a weekend
weekender.n.02	1	a small suitcase to carry clothing and accessories for a weekend trip
bag.n.06	1	a portable rectangular container for carrying clothes
rain.n.03	1	anything happening rapidly or in quick successive
slinger.n.01	1	a person who uses a sling to throw something
passer.n.04	1	(football) a ball carrier who tries to gain ground by throwing a forward pass
seeder.n.01	1	a person who seeds clouds
shooter.n.04	1	(sports) a player who drives or kicks a ball at the goal (or a basketball player who shoots at the basket)
taw.n.02	1	a large marble used for shooting in the game of marbles
marble.n.02	1	a small ball of glass that is used in various games
shooter.n.03	1	a gambler who throws dice in the game of craps
shuttlecock.n.01	1	badminton equipment consisting of a ball of cork or rubber with a crown of feathers
badminton_equipment.n.01	1	equipment for playing the game of badminton
snowball.n.04	1	snow pressed into a ball for throwing (playfully)
ball.n.06	1	a spherical object used as a plaything
assumptive.s.02	1	accepted as real or true without proof
presumption.n.02	1	(law) an inference of the truth of a fact from other facts proved or admitted or judicially noticed
given.n.01	1	an assumption that is taken for granted
postulator.n.02	1	someone who assumes or takes something for granted as the basis of an argument
presupposition.n.01	1	the act of presupposing; a supposition made prior to having knowledge (as for the purpose of argument)
construal.n.01	1	an interpretation of the meaning of something; the act of construing
decoder.n.01	1	the kind of intellectual who converts messages from a code to plain text
decipherer.n.02	1	a reader capable of reading and interpreting illegible or obscure text
deconstruction.n.01	1	a philosophical theory of criticism (usually of literature or film) that seeks to expose deep-seated contradictions in a work by delving below its surface meaning
philosophical_doctrine.n.01	1	a doctrine accepted by adherents to a philosophy
hypostasis.n.04	1	(metaphysics) essential nature or underlying reality
reading.n.02	1	a particular interpretation or performance
reinterpretation.n.01	1	a new or different meaning
achromatic.a.01	1	having no hue
amputation.n.01	1	a condition of disability resulting from the loss of one or more limbs
amputator.n.01	1	a surgeon who removes part or all of a limb
surgeon.n.01	1	a physician who specializes in surgery
attachment.n.03	1	a writ authorizing the seizure of property that may be needed for the payment of a judgment in a judicial proceeding
bench.n.06	1	the reserve players on a team
subgroup.n.01	1	a distinct and often subordinate group within a group
bleach.n.01	1	the whiteness that results from removing the color from something
bone.n.02	1	the porous calcified substance from which bones are made
slub.n.01	1	soft lump or unevenness in a yarn; either an imperfection or created by design
roughness.n.01	1	a texture of a surface or edge that is not smooth but is irregular and uneven
scavenger.n.01	1	a chemical agent that is added to a chemical mixture to counteract the effects of impurities
skimmer.n.02	1	a cooking utensil used to skim fat from the surface of liquids
subtractive.a.01	1	constituting or involving subtraction
defoliant.n.01	1	a chemical that is sprayed on plants and causes their leaves to fall off
defoliator.n.01	1	an insect that strips the leaves from plants
deforestation.n.01	1	the state of being clear of trees
demineralization.n.01	1	abnormal loss of mineral salts (especially from bone)
depilatory.s.01	1	able to remove hair or render hairless
depilatory.n.02	1	a cosmetic for temporary removal of undesired hair
scale.n.10	1	a flattened rigid plate forming part of the body covering of many animals
stripper.n.01	1	a chemical compound used to remove paint or varnish
drawer.n.01	1	a boxlike container in a piece of furniture; made so as to slide in and out
withdrawer.n.06	1	a depositor who withdraws funds previously deposited
drawee.n.01	1	the person (or bank) who is expected to pay a check or draft when it is presented for payment
drawer.n.02	1	the person who writes a check or draft instructing the drawee to pay someone else
extractor.n.01	1	an instrument for extracting tight-fitting components
dredger.n.01	1	a barge (or a vessel resembling a barge) that is used for dredging
drift.n.07	1	a horizontal (or nearly horizontal) passageway in a mine
garnishment.n.01	1	a court order to an employer to withhold all or part of an employee's wages and to send the money to the court or to the person who won a lawsuit against the employee
catgut.n.02	1	a strong cord made from the intestines of sheep and used in surgery
intestine.n.01	1	the part of the alimentary canal between the stomach and the anus
gutter.n.04	1	a tool for gutting fish
scoop.n.02	1	a hollow concave shape made by removing something
scoop.n.05	1	the shovel or bucket of a dredge or backhoe
scoop.n.06	1	a large ladle
scoop.n.01	1	the quantity a scoop will hold
skinner.n.04	1	a person who prepares or deals in animal skins
peeler.n.03	1	a device for peeling vegetables or fruits
peeler.n.02	1	a worker who peels the skins from fruits and vegetables
parer.n.02	1	a small sharp knife used in paring fruits or vegetables
paring.n.02	1	(usually plural) a part of a fruit or vegetable that is pared or cut off; especially the skin or peel
pick.n.06	1	a thin sharp implement used for removing unwanted material
pith.n.01	1	soft spongelike central cylinder of the stems of most flowering plants
pulp.n.02	1	a soft moist part of a fruit
remover.n.01	1	a solvent that removes a substance (usually from a surface)
scalp.n.01	1	the skin that covers the top of the head
scum.n.02	1	a film of impurities or vegetation that can form on the surface of a liquid
film.n.04	1	a thin coating or layer
seeder.n.03	1	a kitchen utensil that removes seeds from fruit
sheller.n.01	1	a worker who removes shells (as of peas or oysters)
stripper.n.02	1	a worker who strips the stems from moistened tobacco leaves and binds the leaves together into books
profaneness.n.02	1	unholiness by virtue of being profane
unholiness.n.01	1	the quality of being unholy
weeder.n.01	1	a farmhand hired to remove weeds
weeder.n.02	1	a hand tool for removing weeds
barker.n.01	1	someone who stands in front of a show (as at a carnival) and gives a loud colorful sales talk to potential customers
pooch.n.01	1	informal terms for dogs
tick.n.02	1	any of two families of small parasitic arachnids with barbed proboscis; feed on blood of warm-blooded animals
acarine.n.01	1	mite or tick
arachnid.n.01	1	air-breathing arthropods characterized by simple eyes and four pairs of legs
watch.n.01	1	a small portable timepiece
hee-haw.n.01	1	a loud laugh that sounds like a horse neighing
babbler.n.02	1	any of various insectivorous Old World birds with a loud incessant song; in some classifications considered members of the family Muscicapidae
oscine.n.01	1	passerine bird having specialized vocal apparatus
passerine.n.01	1	perching birds mostly small and living near the ground with feet having 4 toes arranged to allow for gripping the perch; most are songbirds; hatchlings are helpless
peeper.n.03	1	an animal that makes short high-pitched sounds
twitterer.n.01	1	a bird that twitters
squeaker.n.01	1	any artifact that makes a squeaking sound when used
croaker.n.02	1	any of several fishes that make a croaking noise
sciaenid_fish.n.01	1	widely distributed family of carnivorous percoid fishes having a large air bladder used to produce sound
percoid_fish.n.01	1	any of numerous spiny-finned fishes of the order Perciformes
honker.n.03	1	common greyish-brown wild goose of North America with a loud, trumpeting call
goose.n.01	1	web-footed long-necked typically gregarious migratory aquatic birds usually larger and less aquatic than ducks
anseriform_bird.n.01	1	chiefly web-footed swimming birds
gaggle.n.01	1	a flock of geese
turkey_cock.n.01	1	male turkey
turkey.n.01	1	large gallinaceous bird with fan-shaped tail; widely domesticated for food
growler.n.01	1	a speaker whose voice sounds like a growl
growling.n.01	1	a gruff or angry utterance (suggestive of the growling of an animal)
grunter.n.01	1	a person who grunts
automobile_horn.n.01	1	a device on an automobile for making a warning noise
owl.n.01	1	nocturnal bird of prey with hawk-like beak and claws and large head with front-facing eyes
howler_monkey.n.01	1	monkey of tropical South American forests having a loud howling cry
new_world_monkey.n.01	1	hairy-faced arboreal monkeys having widely separated nostrils and long usually prehensile tails
monkey.n.01	1	any of various long-tailed primates (excluding the prosimians)
primate.n.02	1	any placental mammal of the order Primates; has good eyesight and flexible hands and feet
muteness.n.02	1	a refusal to speak when expected
silence.n.01	1	the state of being silent (as when no one is speaking)
silencer.n.01	1	short tube attached to the muzzle of a gun that deadens the sound of firing
quiescent.s.03	1	being quiet or still or inactive
resonator.n.01	1	a hollow chamber whose dimensions allow the resonant oscillation of electromagnetic or acoustic waves
resonator.n.03	1	any system that resonates
resonance.n.05	1	the quality imparted to voiced speech sounds by the action of the resonating chambers of the throat and mouth and nasal cavities
vibratory.s.01	1	moving very rapidly to and fro or up and down
vibrant.s.02	1	of sounds that are strong and resonating
murmuring.s.01	1	making a low continuous indistinct sound
thunderer.n.02	1	a noisemaker that makes a sound like thunder
noisemaker.n.01	1	a device (such as a clapper or bell or horn) used to make a loud noise at a celebration
tweeter.n.01	1	a loudspeaker that reproduces higher audio frequency sounds
loudspeaker.n.01	1	electro-acoustic transducer that converts electrical signals into sounds loud enough to be heard at a distance
yawner.n.01	1	a person who yawns
abatable.s.01	1	capable of being abated
abator.n.01	1	a person who abates a nuisance
abbreviation.n.01	1	a shortened form of a word or phrase
recidivist.n.02	1	someone who lapses into previous undesirable patterns of behavior
bowdler.n.01	1	English editor who in 1818 published an expurgated edition of the works of Shakespeare (1754-1825)
reductive.s.01	1	characterized by or causing diminution or curtailment;  - R.H.Rovere
ceiling.n.03	1	an upper limit on what is allowed
control.n.11	1	the economic policy of controlling or limiting or curbing prices or wages etc.
moderator.n.04	1	someone who mediates disputes and attempts to avoid violence
temper.n.03	1	a disposition to exhibit uncontrolled anger
ill_nature.n.01	1	a disagreeable, irritable, or malevolent disposition
choke.n.02	1	a valve that controls the flow of air into the carburetor of a gasoline engine
curtailment.n.01	1	the temporal property of being cut short
shortness.n.04	1	the property of being of short temporal extent
narrow.n.01	1	a narrow strait connecting two bodies of water
strait.n.01	1	a narrow channel of the sea joining two larger bodies of water
channel.n.04	1	a deep and relatively narrow body of water (as in a river or a harbor or a strait linking two larger bodies) that allows the best passage for vessels
deflator.n.01	1	a statistical factor designed to remove the effect of inflation; inflation adjusted variables are in constant dollars
depressor.n.01	1	any skeletal muscle that draws a body part down
detractive.s.01	1	causing to decrease in importance or value
depression.n.02	1	a long-term economic state characterized by unemployment and low prices and low levels of trade and investment
crisis.n.01	1	an unstable situation of extreme danger or difficulty
hedger.n.02	1	someone who counterbalances one transaction (as a bet) against another in order to protect against loss
mitigable.s.01	1	capable of being alleviated
remittent.s.01	1	(of a disease) characterized by periods of diminished severity
tender.a.05	1	easy to cut or chew
aquaplane.n.01	1	a board that is pulled by a speedboat as a person stands on it and skims over the top of the water
aviation.n.02	1	the operation of aircraft to provide transportation
industry.n.01	1	the people or companies engaged in a particular kind of commercial enterprise
commercial_enterprise.n.01	1	an enterprise connected with commerce
aviation.n.03	1	the art of operating aircraft
balloonist.n.01	1	someone who flies a balloon
balloon.n.01	1	large tough nonrigid bag filled with gas or heated air
lighter-than-air_craft.n.01	1	aircraft supported by its own buoyancy
bobsled.n.01	1	formerly two short sleds coupled together
cab.n.03	1	a car driven by a person whose job is to take passengers where they want to go in exchange for money
coach.n.04	1	a carriage pulled by four horses with one driver
dogsled.n.01	1	a sled pulled by dogs
motorist.n.01	1	someone who drives (or travels in) an automobile
hydrofoil.n.02	1	a speedboat that is equipped with winglike structures that lift it so that it skims the water at high speeds
speedboat.n.01	1	a fast motorboat
ice-skater.n.01	1	someone who engages in ice skating
kayak.n.01	1	a small canoe consisting of a light frame made watertight with animal skins; used by Eskimos
tobogganist.n.01	1	someone who rides a toboggan
toboggan.n.01	1	a long narrow sled without runners; boards curve upward in front
luge.n.01	1	a racing sled for one or two people
rider.n.03	1	a traveler who actively rides a vehicle (as a bicycle or motorcycle)
roller-skater.n.01	1	someone who engages in roller skating
roller_skate.n.01	1	a shoe with pairs of rollers fixed to the sole
rollerblade.n.01	1	(trademark) an in-line skate
in-line_skate.n.01	1	a shoe with a line of rollers fixed to the sole
scull.n.02	1	each of a pair of short oars that are used by a single oarsman
sculler.n.01	1	someone who sculls (moves a long oar pivoted on the back of the boat to propel the boat forward)
skateboarder.n.01	1	someone who skates on a skateboard
skateboard.n.01	1	a board with wheels that is ridden in a standing or crouching position and propelled by foot
snowboard.n.01	1	a board that resembles a broad ski or a small surfboard; used in a standing position to slide down snow-covered slopes
snowboarder.n.01	1	someone who slides down snow-covered slopes while standing on a snowboard
snowmobile.n.01	1	tracked vehicle for travel on snow having skis in front
tracked_vehicle.n.01	1	a self-propelled vehicle that moves on tracks
stroke.n.07	1	the oarsman nearest the stern of the shell who sets the pace for the rest of the crew
surfboard.n.01	1	a narrow buoyant board for riding surf
surfer.n.01	1	someone who engages in surfboarding
streetcar.n.01	1	a wheeled vehicle that runs on rails and is propelled by electricity
unicycle.n.01	1	a vehicle with a single wheel that is driven by pedals
water_ski.n.01	1	broad ski for skimming over water towed by a speedboat
yacht.n.01	1	an expensive vessel propelled by sail or power and used for cruising or racing
entrenchment.n.01	1	an entrenched fortification; a position protected by trenches
auditor.n.03	1	a qualified accountant who inspects the accounting records and practices of a business or other organization
audited_account.n.01	1	an inspection of the accounting procedures and records by a trained accountant or CPA
checker.n.02	1	one who checks the correctness of something
countercheck.n.02	1	something that checks the correctness of a previous check
field_trial.n.01	1	a test of the performance of some new product under the conditions in which it will be used
notary.n.01	1	someone legally empowered to witness signatures and certify a document's validity and to take depositions
proofreader.n.01	1	someone who reads proof in order to find errors and mark corrections
sequencer.n.01	1	(chemistry) an apparatus that can determine the sequence of monomers in a polymer
stress.n.04	1	difficulty that causes worry or emotional tension; ; - R.J.Samuelson
tension.n.01	1	(psychology) a state of mental or emotional strain or suspense
strain.n.04	1	(psychology) nervousness resulting from mental stress
nervousness.n.02	1	an uneasy psychological state
stressor.n.01	1	any agent that causes stress to an organism
verifiable.s.01	1	capable of being verified
confirmable.s.01	1	capable of being tested (verified or falsified) by experiment or observation
verification.n.02	1	(law) an affidavit attached to a statement confirming the truth of that statement
affidavit.n.01	1	written declaration made under oath; a written statement sworn to be true before someone legally authorized to administer an oath
stabling.n.01	1	accommodation for animals (especially for horses)
stable.n.01	1	a farm building for housing horses or other livestock
farm_building.n.01	1	a building on a farm
dissemination.n.02	1	the property of being diffused or dispersed
conductive.a.01	1	having the quality or power of conducting heat or electricity or sound; exhibiting conductivity
propagator.n.01	1	someone who propagates plants (as under glass)
botanist.n.01	1	a biologist specializing in the study of plants
reallocation.n.01	1	a share that has been allocated again
seeded_player.n.01	1	one of the outstanding players in a tournament
branchlet.n.01	1	a small branch or division of a branch (especially a terminal division); usually applied to branches of the current or preceding year
branch.n.02	1	a division of a stem, or secondary stem arising from the main stem of a plant
stalk.n.02	1	a slender or elongated structure that supports a plant or fungus or a plant part or plant organ
utterer.n.02	1	someone who circulates forged banknotes or counterfeit coins
vegetation.n.03	1	an abnormal growth or excrescence (especially a warty excrescence on the valves of the heart)
excrescence.n.02	1	(pathology) an abnormal outgrowth or enlargement of some part of the body
growth.n.06	1	(pathology) an abnormal proliferation of tissue (as in a tumor)
natural_gas.n.01	1	a fossil fuel in the gaseous state; used for cooking and heating homes
gasoline.n.01	1	a volatile flammable mixture of hydrocarbons (hexane and heptane and octane etc.) derived from petroleum; used mainly as a fuel in internal-combustion engines
antacid.n.01	1	an agent that counteracts or neutralizes acidity (especially in the stomach)
alkali.n.02	1	a mixture of soluble salts found in arid soils and some bodies of water; detrimental to agriculture
ash.n.01	1	the residue that remains when something is burned
residue.n.01	1	matter that remains after something has been removed
attenuation.n.02	1	the property of something that has been weakened or reduced in thickness or density
carbonic_acid.n.01	1	a weak acid known only in solution; formed when carbon dioxide combines with water
catalyst.n.01	1	(chemistry) a substance that initiates or accelerates a chemical reaction without itself being affected
exchanger.n.01	1	one whose business is to exchange the money of one country for that of another country
convertible.a.01	1	capable of being exchanged for or replaced by something of equal value
chelate.n.01	1	a heterocyclic compound having a metal ion attached by coordinate bonds to at least two nonmetal ions
heterocyclic_compound.n.01	1	a compound containing a heterocyclic ring
chondrin.n.01	1	a substance that resembles gelatin and is obtained by boiling cartilage in water
churn.n.01	1	a vessel in which cream is agitated to separate butterfat from buttermilk
cinder.n.01	1	a fragment of incombustible matter left after a wood or coal or charcoal fire
coke.n.01	1	carbon fuel produced by distillation of coal
compost.n.01	1	a mixture of decaying vegetation and manure; used as a fertilizer
composition.n.03	1	a mixture of ingredients
condenser.n.03	1	a hollow coil that condenses by abstracting heat
coil.n.05	1	tubing that is wound in a spiral
condenser.n.02	1	an apparatus that converts vapor into liquid
convertible.s.02	1	designed to be changed from one use or form to another
convertible.s.03	1	capable of being changed in substance as if by alchemy
melter.n.01	1	a worker who melts substances (metal or wax etc.)
ester.n.01	1	formed by reaction between an acid and an alcohol with elimination of water
objectification.n.02	1	a concrete representation of an abstract idea or principle
fossil.n.02	1	the remains (or an impression) of a plant or animal that existed in a past geological age and that has been excavated from the soil
remains.n.01	1	any object that is left unused or still extant
gel.n.01	1	a colloid in a more solid form than a sol
magnetization.n.03	1	the physical property of being magnetic
raster.n.01	1	the rectangular formation of parallel scanning lines that guide the electron beam on a television screen or a computer monitor
transformer.n.01	1	an electrical device by which alternating current of one voltage is changed to another voltage
asphalt.n.01	1	mixed asphalt and crushed gravel or sand; used especially for paving but also for roofing
beeswax.n.01	1	a yellow to brown wax secreted by honeybees to build honeycombs
butter.n.01	1	an edible emulsion of fat globules made by churning milk or cream; for cooking and table use
calcimine.n.01	1	a water-base paint containing zinc oxide and glue and coloring; used as a wash for walls and ceilings
glaze.n.01	1	any of various thin shiny (savory or sweet) coatings applied to foods
canopy.n.01	1	the transparent covering of an aircraft cockpit
canopy.n.03	1	a covering (usually of cloth) that serves as a roof to shelter an area from the weather
crest.n.01	1	the top line of a hill, mountain, or wave
clapboard.n.01	1	a long thin board with one edge thicker than the other; used as siding by lapping one board over the board below
siding.n.02	1	material applied to the outside of a building to make it weatherproof
coating.n.03	1	a heavy fabric suitable for coats
concrete.n.01	1	a strong hard building material composed of sand and gravel and cement and water
stud.n.02	1	ornament consisting of a circular rounded protuberance (as on a vault or shield or belt)
copper.n.01	1	a ductile malleable reddish-brown corrosion-resistant diamagnetic metallic element; occurs in various minerals but is the only metal that occurs abundantly in large masses; used as an electrical and thermal conductor
top.n.09	1	covering for a hole (especially a hole in the top of a container)
crepe.n.01	1	paper with a crinkled texture; usually colored and used for decorations
creeper.n.01	1	any plant (as ivy or periwinkle) that grows by creeping
crown.n.02	1	the part of a tooth above the gum that is covered with enamel
plasterer.n.01	1	a worker skilled in applying plaster
dauber.n.01	1	an unskilled painter
scattering.n.01	1	a small number (of something) dispersed haphazardly
drapery.n.02	1	cloth gracefully draped and arranged in loose folds
electroplater.n.01	1	a plater who uses electrolysis
electroplate.n.01	1	any artifact that has been plated with a thin coat of metal by electrolysis
face.n.13	1	a vertical surface of a building or cliff
vertical_surface.n.01	1	a surface that is vertical
facing.n.02	1	an ornamental coating to a building
flowage.n.02	1	a body of water that has been created by deliberately flooding an area
frost.n.01	1	ice crystals forming a white deposit (especially on objects outside)
glaze.n.03	1	a coating for ceramics, metal, etc.
gravel.n.01	1	rock fragments and pebbles
undercoat.n.01	1	seal consisting of a coating of a tar or rubberlike material on the underside of a motor vehicle to retard corrosion
head.n.07	1	the top of something
japan.n.04	1	lacquer with a durable glossy black finish, originally from the orient
japan.n.03	1	lacquerware decorated and varnished in the Japanese manner with a glossy durable black lacquer
lacquerware.n.01	1	a decorative work made of wood and covered with lacquer and often inlaid with ivory or precious metals
lacquer.n.01	1	a black resinous substance obtained from certain trees and used as a natural varnish
lagging.n.01	1	used to wrap around pipes or boilers or laid in attics to prevent loss of heat
calcium_oxide.n.01	1	a white crystalline oxide used in the production of calcium hydroxide
calcium_hydroxide.n.01	1	a caustic substance produced by heating limestone
hydroxide.n.01	1	a compound of an oxide with water
litterer.n.01	1	a person who litters public places with refuse
slob.n.01	1	a coarse obnoxious person
vulgarian.n.01	1	a vulgar person (especially someone who makes a vulgar display of wealth)
manure.n.01	1	any animal or plant material used to fertilize land especially animal excreta usually with litter material
organic.n.01	1	a fertilizer that is derived from animal or vegetable matter
mask.n.04	1	a protective covering worn over the face
mask.n.01	1	a covering to disguise or conceal the face
mortar.n.02	1	used as a bond in masonry or for covering a wall
mulch.n.01	1	a protective covering of rotting vegetable matter spread to reduce evaporation and soil erosion
nickel.n.01	1	a hard malleable ductile silvery metallic element that is resistant to corrosion; used in alloys; occurs in pentlandite and smaltite and garnierite and millerite
oiler.n.01	1	a worker who oils engines or machinery
wallpaper.n.01	1	a decorative paper for the walls of rooms
wallpaperer.n.01	1	a worker who papers walls
paperhanger.n.02	1	one whose occupation is decorating walls with wallpaper
planking.n.02	1	(nautical) a covering or flooring constructed of planks (as on a ship)
radiation.n.06	1	a radial arrangement of nerve fibers connecting different parts of the brain
ray.n.03	1	(mathematics) a straight line extending from a point
vector.n.02	1	a straight line segment whose length is magnitude and whose orientation in space is direction
straight_line.n.01	1	a line traced by a point traveling in a constant direction; a line of zero curvature
varnisher.n.01	1	someone who applies a finishing coat of varnish
shellac.n.01	1	lac purified by heating and filtering; usually in thin orange or yellow flakes but sometimes bleached white
lac.n.01	1	resinlike substance secreted by certain lac insects; used in e.g. varnishes and sealing wax
shellac.n.02	1	a thin varnish made by dissolving lac in ethanol; used to finish wood
shingle.n.01	1	building material used as siding or roofing
shingler.n.01	1	a worker who shingles roofs
flatware.n.02	1	silverware eating utensils
silverware.n.01	1	tableware made of silver or silver plate or pewter or stainless steel
silver.n.01	1	a soft white precious univalent metallic element having the highest electrical and thermal conductivity of any metal; occurs in argentite and in free form; used in coins and jewelry and tableware and photography
noble_metal.n.01	1	any metal that is resistant to corrosion or oxidation
turf.n.01	1	surface layer of ground containing a mat of grass and grass roots
sprayer.n.01	1	a worker who applies spray to a surface
steel.n.01	1	an alloy of iron with small amounts of carbon; widely used in construction; mechanical properties can be varied over a wide range
straw.n.01	1	plant fiber used e.g. for making baskets and hats or as fodder
plant_fiber.n.01	1	fiber derived from plants
stretch.n.01	1	a large and unbroken expanse or distance
expanse.n.03	1	a wide and open space or area as of surface or land or sky
pitch.n.06	1	any of various dark heavy viscid substances obtained as a residue
thatch.n.04	1	a house roof made with a plant material (as straw)
thatch.n.02	1	plant stalks used as roofing material
thatcher.n.02	1	someone skilled in making a roof from plant stalks or foliage
tile.n.02	1	a thin flat slab of fired clay used for roofing
tiler.n.01	1	a worker who lays tile
topper.n.01	1	a worker who makes or adds the top to something
upholsterer.n.01	1	a craftsman who upholsters furniture
upholstery.n.01	1	covering (padding and springs and webbing and fabric) on a piece of furniture
veneer.n.01	1	coating consisting of a thin layer of superior wood glued to a base of inferior wood
whitewash.n.02	1	wash consisting of lime and size in water; used for whitening walls and other surfaces
bailor.n.01	1	the person who delivers personal property (goods or money) in trust to the bailee in a bailment
shock_absorber.n.01	1	a mechanical damper; absorbs energy of sudden impulses
breakwater.n.01	1	a protective structure of stone or concrete; extends from shore into the water to prevent a beach from washing away
coinsurance.n.01	1	insurance issued jointly by two or more underwriters
copyright.n.01	1	a document granting exclusive right to publish and sell literary or musical or artistic work
coverage.n.01	1	the total amount and type of insurance carried
insurance_broker.n.01	1	an agent who sells insurance
defense.n.03	1	(sports) the team that is trying to prevent the other team from scoring
defense.n.09	1	an organization of defenders that provides resistance against attack
indemnity.n.02	1	legal exemption from liability for damages
preserve.n.02	1	a reservation where animals are protected
reservation.n.01	1	a district that is reserved for particular purpose
reinsurance.n.01	1	sharing the risk by insurance companies; part or all of the insurer's risk is assumed by other companies in return for part of the premium paid by the insured
safe-conduct.n.01	1	a document or escort providing safe passage through a region especially in time of war
shield.n.02	1	armor carried on the arm to intercept blows
shield.n.01	1	a protective covering or structure
screen_door.n.01	1	a door that consists of a frame holding metallic or plastic netting; used to allow ventilation and to keep insects from entering a building through the open door
door.n.01	1	a swinging or sliding barrier that will close the entrance to a room or building or vehicle
screen.n.09	1	partition consisting of a decorative frame or panel that serves to divide a space
forlornness.n.01	1	sadness resulting from being forsaken or abandoned
abdicable.s.01	1	capable of being discarded or renounced or relinquished
abdication.n.02	1	the act of abdicating
abdicator.n.01	1	one who formally relinquishes an office or responsibility
abolishable.s.01	1	capable of being abolished
abrogator.n.01	1	an authority or official empowered to abolish or annul or repeal
deferent.s.01	1	showing deference
dropout.n.01	1	someone who quits school before graduation
renunciant.s.01	1	used especially of behavior
jilt.n.01	1	a woman who jilts a lover
bin.n.01	1	a container; usually has a lid
discard.n.01	1	anything that is cast aside or discarded
dump.n.02	1	a piece of land where waste materials are dumped
slough.n.04	1	any outer covering that can be shed or cast off (such as the cast-off skin of a snake)
attractive.s.02	1	having power to arouse interest
drawing_card.n.01	1	an entertainer who attracts large audiences
pull.n.04	1	a device used for pulling something
attractive.a.03	1	having the properties of a magnet; the ability to draw or pull
attractable.s.01	1	capable of being magnetized or attracted by a magnet
sucker.n.03	1	a drinker who sucks (as at a nipple or through a straw)
abstinent.s.01	1	self-restraining; not indulging an appetite especially for food or drink
abstainer.n.01	1	someone who practices self denial as a spiritual discipline
withdrawer.n.04	1	a contestant who withdraws from competition
withdrawer.n.05	1	a student who withdraws from the educational institution in which he or she was enrolled
beltway.n.01	1	a highway that encircles an urban area so that traffic does not have to pass through the center
highway.n.01	1	a major road for any form of motor transport
dodge.n.03	1	a statement that evades the question by cleverness or trickery
sparer.n.01	1	someone who refrains from injuring or destroying
scrimshanker.n.01	1	a shirker
teetotaler.n.01	1	a total abstainer
welcher.n.01	1	someone who swindles you by not repaying a debt or wager
party.n.03	1	a band of people associated temporarily in some activity
set.n.05	1	an unofficial association of people or groups
companion.n.02	1	a traveler who accompanies you
companion.n.03	1	one paid to accompany or assist or live with another
bodyguard.n.01	1	someone who escorts and protects a prominent person
bodyguard.n.02	1	a group of men who escort and protect some important person
convoy.n.02	1	a collection of merchant ships with an escort of warships
sheepherder.n.01	1	a herder of sheep (on an open range); someone who keeps the sheep together in a flock
tagalong.n.01	1	someone who persistently (and annoyingly) follows along
equilibrium.n.04	1	a sensory system located in structures of the inner ear that registers the orientation of the head
proprioception.n.01	1	the ability to sense the position and location and orientation and movement of the body and its parts
interoception.n.01	1	sensitivity to stimuli originating inside of the body
balance.n.02	1	equality between the totals of the credit and debit sides of an account
equality.n.01	1	the quality of being the same in quantity or measure or value or status
counteractive.s.01	1	opposing or neutralizing or mitigating an effect by contrary action
set-back.n.01	1	structure where a wall or building narrows abruptly
assessee.n.01	1	a person (or property) that is assessed
excise.n.01	1	a tax that is measured by the amount of business done (not on property or income from real estate)
surcharge.n.01	1	an additional charge (as for items previously omitted or as a penalty for failure to exercise common caution or common skill)
surtax.n.01	1	an additional tax on certain kinds of income that has already been taxed
duty.n.03	1	a government tax on imports or exports
taxable.a.01	1	(of goods or funds) subject to taxation
tax_income.n.01	1	government income due to taxation
government_income.n.01	1	income available to the government
taxer.n.01	1	a bureaucrat who levies taxes
toll.n.01	1	a fee levied for the use of roads or bridges (used for maintenance)
undercharge.n.01	1	a price that is too low
actionable.s.01	1	affording grounds for legal action
fault.n.06	1	responsibility for a bad situation or event
responsibility.n.03	1	a form of trustworthiness; the trait of being answerable to someone for something or being responsible for one's conduct
trustworthiness.n.01	1	the trait of deserving trust and confidence
lodgment.n.01	1	bringing a charge or accusation against someone
allegation.n.01	1	(law) a formal accusation against somebody (often in a court of law)
filer.n.01	1	a party who files a notice with a law court
complaint.n.04	1	(civil law) the first pleading of the plaintiff setting out the facts on which the claim for relief is based
impeachment.n.01	1	a formal document charging a public official with misconduct in office
indictment.n.02	1	an accusation of wrongdoing
indictment.n.01	1	a formal document written for a prosecuting attorney charging a person with some offense
